icao24,callsign,origin_country,longitude,latitude,baro_altitude,true_track,velocity_kmh,origin_country
ab65d9,N8330B  ,United States,-83.7069,41.6796,1699.26,223.15,121.86000000000001,United States
a69177,EJM522  ,United States,-79.8332,27.4386,8801.1,113.66,932.148,United States
706073,KAC1162 ,Kuwait,34.8507,29.4342,11887.2,99.66,993.7800000000001,Kuwait
70605b,KAC413  ,Kuwait,96.4802,19.6092,10576.56,310.1,46.007999999999996,Kuwait
a34fe6,SKW4149 ,United States,-123.2796,45.0072,4625.34,181.19,622.404,United States
a9a404,SKW6494 ,United States,-108.0898,38.9637,7620.0,69.42,874.404,United States
a02c91,DAL2667 ,United States,-97.373,30.7859,8298.18,198.48,753.7320000000001,United States
70605d,KAC117  ,Kuwait,-68.6487,44.7556,10972.8,227.53,831.06,Kuwait
a369ee,AAL3306 ,United States,-116.803,47.5516,11582.4,276.68,796.212,United States
70605f,KAC102  ,Kuwait,24.634,44.7318,11277.6,116.36,921.852,Kuwait
abb5a3,ASH4070 ,United States,-94.3993,29.9578,5105.4,80.61,748.98,United States
e80447,LAN805  ,Chile,144.9445,-38.0459,1920.24,308.66,474.33599999999996,Chile
a76f67,UAL343  ,United States,-93.7089,42.6932,8534.4,281.06,743.508,United States
89659d,ABY817  ,United Arab Emirates,55.6158,25.2745,487.68,302.26,308.808,United Arab Emirates
a76f66,UAL1022 ,United States,-98.8265,35.3101,10370.82,308.31,764.748,United States
0d106d,AMX644  ,Mexico,-113.3212,31.1112,10363.2,309.44,784.1880000000001,Mexico
aaa96f,SWA4485 ,United States,-73.9025,42.8829,2049.78,321.41,492.84000000000003,United States
0d106e,AMX668  ,Mexico,-118.6717,34.0203,10972.8,293.74,722.268,Mexico
4a0484,AIZ413  ,Romania,34.5144,32.3456,5303.52,354.04,713.16,Romania
a2d68e,N282MT  ,United States,-72.8726,40.823,-30.48,132.17,132.444,United States
883294,TLM216  ,Thailand,77.6884,13.5182,3611.88,228.14,621.648,Thailand
a52f91,N433PJ  ,United States,-101.0316,33.3708,5173.98,259.22,356.32800000000003,United States
486651,KLM43Y  ,Kingdom of the Netherlands,1.645,53.1767,10965.18,279.73,789.192,Kingdom of the Netherlands
4bcde9,SXS7RU  ,Turkey,15.2936,46.3506,10972.8,310.18,763.56,Turkey
a3dc75,EJA348  ,United States,-119.1976,35.163,10972.8,299.39,705.672,United States
e494b4,AZU4145 ,Brazil,-47.0194,-22.6886,7078.98,190.83,739.152,Brazil
a95fbe,ASA1331 ,United States,-113.7373,31.6115,10972.8,303.0,768.492,United States
0d1083,VIV9313 ,Mexico,-99.4957,19.7339,7223.76,344.41,778.716,Mexico
a87c12,FFT3989 ,United States,-97.0257,32.9566,434.34,180.0,233.35199999999998,United States
461f9a,FIN4N   ,Finland,24.6759,60.5504,3619.5,1.43,594.684,Finland
a2cf9e,OSU28   ,United States,-83.036,40.0794,411.48,227.54,117.97200000000001,United States
a2d699,N282ND  ,United States,-80.4508,40.9109,1074.42,0.48,222.264,United States
a4fc50,JRE420  ,United States,-96.0913,35.3176,9585.96,273.85,579.1320000000001,United States
48664a,CND5376 ,Kingdom of the Netherlands,24.6267,36.8799,10972.8,328.37,769.968,Kingdom of the Netherlands
4ca757,ITY721  ,Ireland,23.0728,38.1045,7338.06,302.95,677.556,Ireland
394c09,AFR1443 ,France,5.1735,47.394,8542.02,320.4,723.456,France
a3f694,N3544G  ,United States,-72.8856,40.7168,647.7,121.66,130.536,United States
486648,CND5314 ,Kingdom of the Netherlands,19.3449,41.6435,10972.8,327.63,826.668,Kingdom of the Netherlands
4ca770,EIN52N  ,Ireland,-6.2931,53.115,4709.16,155.34,745.812,Ireland
4bcdec,SXS6Z   ,Turkey,27.1857,38.1965,1135.38,117.47,469.65600000000006,Turkey
486649,CND5712 ,Kingdom of the Netherlands,-4.3425,39.9592,10363.2,23.71,879.84,Kingdom of the Netherlands
a64342,VJA502  ,United States,-107.4532,34.7778,14325.6,301.34,765.468,United States
a27380,SWA779  ,United States,-119.412,34.8436,7871.46,142.57,685.6560000000001,United States
a058b6,N121PH  ,United States,-112.1356,34.221,5143.5,45.51,441.324,United States
a3d039,DAL1511 ,United States,-78.0613,36.538,8823.96,43.56,886.86,United States
a1f0d8,N224LA  ,United States,-118.3998,34.1706,297.18,321.34,237.16799999999998,United States
4ca75f,RYR2482 ,Ireland,20.9283,56.8403,5753.1,93.18,901.476,Ireland
aa4663,N761MS  ,United States,-107.3981,33.0042,3131.82,194.62,264.132,United States
c01d22,CFLAV   ,Canada,-80.9927,30.8056,12192.0,186.51,881.676,Canada
461f9c,FIN7PW  ,Finland,-8.6847,39.3103,10347.96,38.74,804.924,Finland
34644e,IBS1903 ,Spain,20.8157,35.7988,10058.4,105.27,998.316,Spain
a88f2e,N65003  ,United States,-79.9901,32.998,685.8,206.85,163.98,United States
a89628,WMU65   ,United States,-85.2689,42.2915,647.7,218.57,187.128,United States
a77645,DAL895  ,United States,-92.8742,34.8855,8542.02,276.98,792.9720000000001,United States
0d1097,XBGRW   ,Mexico,-100.3219,25.9573,762.0,344.17,128.988,Mexico
34644d,IBS1585 ,Spain,-6.5438,39.1474,10058.4,222.07,820.8720000000001,Spain
34644c,IBS1614 ,Spain,-4.6266,39.326,8031.48,47.39,910.944,Spain
ab5f87,SWA2025 ,United States,-82.8214,40.0851,1722.12,95.1,520.6320000000001,United States
a2d686,N282MK  ,United States,-118.4717,34.2157,457.2,1.23,172.26000000000002,United States
c80c89,,New Zealand,176.85,-39.5783,30.48,36.87,37.044,New Zealand
4ca765,RYR95CC ,Ireland,-5.5437,37.7881,10972.8,25.84,849.852,Ireland
a9c9ba,N73LP   ,United States,-89.9964,29.8938,121.92,208.07,220.392,United States
394c14,AFR48LF ,France,-2.6106,42.4321,10370.82,32.41,870.876,France
a4a0b4,EDV4920 ,United States,-83.9427,33.0459,4922.52,144.73,782.6039999999999,United States
a14087,N18YP   ,United States,-77.3319,43.0917,9113.52,96.49,786.6,United States
4ca762,RYR68GG ,Ireland,10.4262,49.8184,11887.2,107.2,895.6800000000001,Ireland
4ca763,RYR36YV ,Ireland,1.7155,43.9077,11277.6,170.93,810.216,Ireland
394c19,AFR73DW ,France,11.9149,42.0872,2971.8,108.92,554.0400000000001,France
c01d1f,ASP820  ,Canada,-73.1941,43.9024,10134.6,353.54,773.4960000000001,Canada
346458,IBE0970 ,Spain,-2.3492,41.7575,9700.26,206.02,785.196,Spain
ab4010,N824DP  ,United States,-90.2076,29.2064,13716.0,109.06,964.0440000000001,United States
4ca764,RYR5NH  ,Ireland,-7.7079,36.2831,10972.8,2.37,804.456,Ireland
4bcdba,SXS9AB  ,Turkey,12.7077,47.6809,12496.8,126.03,856.44,Turkey
acbc25,N92DJ   ,United States,-82.0004,27.8651,7802.88,354.48,615.852,United States
a76f87,UAL2008 ,United States,-84.911,35.5567,11277.6,168.29,939.9960000000001,United States
a2602c,AAY1141 ,United States,-82.3201,29.262,6591.3,177.22,839.952,United States
780079,JDL2619 ,China,115.6225,22.7888,8107.68,83.88,903.384,China
a570ba,KFS116  ,United States,-100.1525,33.6261,8366.76,272.17,685.728,United States
a7bf69,LXJ5599 ,United States,-85.483,39.0911,13716.0,47.28,854.4960000000001,United States
a2bc5a,UAL2638 ,United States,-92.2162,34.4818,9753.6,188.93,822.9960000000001,United States
a4fc6e,N420JG  ,United States,-81.8188,39.0598,13716.0,357.06,830.772,United States
aaa98d,N78626  ,United States,-76.9901,37.0145,1767.84,132.9,214.92000000000002,United States
c071a7,NOJ60   ,Canada,-81.4369,31.3496,13716.0,359.6,790.812,Canada
a26037,N252PF  ,United States,-70.9372,42.8356,739.14,107.2,244.26,United States
ad8c37,N972MS  ,United States,-67.2535,32.6084,13121.64,350.01,853.776,United States
aba30b,UAL576  ,United States,-87.5421,42.0912,1333.5,89.78,492.624,United States
34510a,IBE0105 ,Spain,-46.7676,-21.1661,11582.4,213.55,857.808,Spain
ac6c2c,N9TJ    ,United States,-87.3938,42.3323,9700.26,76.9,1070.5320000000002,United States
a75013,GXA6141 ,United States,-74.1598,40.7002,-38.1,205.95,232.74000000000004,United States
896596,ETD8CD  ,United Arab Emirates,142.1036,-34.9803,11887.2,89.68,985.284,United Arab Emirates
4ca738,RYR77QM ,Ireland,15.8542,42.6954,11277.6,78.09,897.1560000000001,Ireland
a690a8,DAL8819 ,United States,-101.1785,38.1937,9753.6,266.47,662.4,United States
345116,VLG47PA ,Spain,-7.8242,34.8792,10660.38,222.6,812.6279999999999,Spain
a0339f,UCA4266 ,United States,-96.1073,31.7373,7620.0,348.59,804.852,United States
48af0e,LOT5JL  ,Poland,12.9046,46.8422,11582.4,51.48,927.864,Poland
a69cfb,N525RC  ,United States,-84.3451,32.5792,6705.6,191.81,660.3480000000001,United States
adf612,N999WM  ,United States,-97.403,34.1824,2316.48,170.91,328.212,United States
48af0c,LOT2PJ  ,Poland,5.4965,52.1727,4427.22,100.21,720.72,Poland
740826,RJA112  ,Jordan,20.3454,46.1823,12496.8,123.12,935.3879999999999,Jordan
ac1cdd,N88QC   ,United States,-97.017,34.1104,9113.52,344.38,763.452,United States
48af0b,LOT335  ,Poland,7.71,49.921,10972.8,262.17,747.7560000000001,Poland
a1a356,N20406  ,United States,-117.1208,46.7281,1082.04,66.15,192.384,United States
a8df0d,N6707H  ,United States,-86.2794,35.1918,1341.12,213.88,156.168,United States
abc992,N859JC  ,United States,-81.9951,30.2616,11887.2,345.12,670.6800000000001,United States
4ca73b,RYR16DW ,Ireland,7.2513,50.355,11277.6,106.0,880.452,Ireland
3e28e4,DIGRK   ,Germany,9.3856,48.7208,1005.84,253.27,334.54800000000006,Germany
ac8670,,United States,-78.6955,34.4091,1165.86,33.83,209.556,United States
4ca73d,RYR5ER  ,Ireland,-7.3865,34.3399,10980.42,43.04,881.856,Ireland
ab4c76,EDV5021 ,United States,-85.8149,37.6913,10363.2,204.54,820.476,United States
a2cf7a,N280RH  ,United States,-86.7165,43.4523,11582.4,212.42,811.764,United States
a02088,AAL3280 ,United States,-72.6768,41.9471,-22.86,224.4,251.45999999999998,United States
abaf6e,,United States,-127.1843,55.7481,10058.4,122.25,1020.42,United States
a75c48,CTX71   ,United States,-84.3523,33.9157,922.02,333.9,206.244,United States
48af19,LOT1MJ  ,Poland,3.5756,49.1375,3352.8,216.82,441.90000000000003,Poland
4ca73a,RYR63EH ,Ireland,-7.5286,43.4374,12496.8,194.27,871.416,Ireland
ab667a,N8334Y  ,United States,-78.2508,42.9878,891.54,90.0,233.35199999999998,United States
ad9f58,N977TJ  ,United States,-98.5769,29.3162,1463.04,203.7,248.796,United States
a38c66,DAL483  ,United States,-99.6605,32.1948,10363.2,267.93,719.028,United States
4bcde3,SXS78P  ,Turkey,14.0089,46.6079,10668.0,124.9,873.9,Turkey
4bcde2,SXS9J   ,Turkey,-0.1498,41.1995,12192.0,86.01,904.1039999999999,Turkey
a38c64,ENY3457 ,United States,-80.9463,35.022,2316.48,178.58,522.432,United States
3009b3,DLA9500 ,Italy,11.7147,49.0131,9738.36,293.49,724.932,Italy
a846d1,SKW5900 ,United States,-94.535,32.8266,6515.1,310.04,650.6640000000001,United States
48af10,LOT122  ,Poland,38.0629,40.8703,10972.8,289.57,768.528,Poland
78007f,CAO1097 ,China,-84.282,19.9349,10668.0,211.0,952.8480000000001,China
ac36ef,SWA1800 ,United States,-78.2964,32.5178,11582.4,195.67,884.772,United States
a4a0d9,DAL2396 ,United States,-81.0687,29.4429,10980.42,160.15,970.7399999999999,United States
a38c60,DAL1510 ,United States,-81.9722,30.2015,8839.2,344.37,790.416,United States
3009b7,DLA5K   ,Italy,8.0371,47.4627,9753.6,19.42,919.044,Italy
345108,VLG57HZ ,Spain,0.1143,38.4911,5006.34,67.87,727.704,Spain
e48db2,GLO1526 ,Brazil,-45.5526,-22.4759,10515.6,25.73,738.036,Brazil
780094,CES2076 ,China,82.9255,54.3883,11277.6,101.63,918.936,China
4ca740,RYR8LH  ,Ireland,5.2738,43.3956,495.3,313.77,243.64800000000002,Ireland
345101,VLG89WN ,Spain,2.2488,41.3895,11277.6,232.01,740.196,Spain
345102,VLG9AZ  ,Spain,9.6065,44.9946,10972.8,52.2,930.5640000000001,Spain
acc31a,AAL1424 ,United States,-81.3969,30.5242,9448.8,357.47,797.148,United States
89655c,UAE4CK  ,United Arab Emirates,13.8533,48.5339,11582.4,295.1,807.804,United Arab Emirates
aa3f44,N76AW   ,United States,-113.5219,37.0648,3230.88,270.0,251.856,United States
461f4a,FIN2WA  ,Finland,15.8667,57.2081,13106.4,53.24,977.868,Finland
a9eafb,N738YT  ,United States,-74.8035,39.692,723.9,15.52,242.172,United States
461f4c,FIN1963 ,Finland,50.515,27.4896,12496.8,145.46,973.4760000000001,Finland
461f4d,FIN152  ,Finland,22.5026,52.3635,12192.0,5.4,924.552,Finland
a2608a,N252SP  ,United States,-118.753,34.2766,944.88,25.1,161.568,United States
48af09,LOT149  ,Poland,27.774,43.1253,11887.2,144.52,823.284,Poland
a03ed2,AMX920  ,United States,-100.3063,25.9204,1805.94,212.92,344.15999999999997,United States
e494f9,AZU8753 ,Brazil,-9.4451,38.191,5608.32,216.37,724.536,Brazil
406540,EZY73ZC ,United Kingdom,0.8654,46.7799,11887.2,179.87,800.0640000000001,United Kingdom
48af07,LOT2PH  ,Poland,22.0356,46.8404,10972.8,343.67,829.836,Poland
a9a492,N720LM  ,United States,-115.4209,36.3245,2095.5,146.75,199.296,United States
acbc3d,BTZ92   ,United States,-90.6861,29.6348,441.96,177.32,237.312,United States
461f69,FIN5H   ,Finland,19.1877,50.9407,10972.8,214.69,709.452,Finland
48af00,LOT5CN  ,Poland,5.9391,46.0024,2133.6,248.67,463.24800000000005,Poland
4ca798,ITY407  ,Ireland,12.0706,43.2364,7360.92,172.82,756.0,Ireland
406539,EZY48KR ,United Kingdom,-6.2505,54.6439,388.62,219.95,282.636,United Kingdom
a6a607,N5275S  ,United States,-105.0502,40.0176,1623.06,208.25,140.86800000000002,United States
89655f,UAE83M  ,United Arab Emirates,-123.8425,53.9373,10668.0,174.91,938.952,United Arab Emirates
a4c6af,AAL1528 ,United States,-117.0002,34.0309,6370.32,261.03,534.3480000000001,United States
ad9f7f,AAL2018 ,United States,-81.1403,34.4346,5356.86,192.14,774.792,United States
ad8c4c,AAL3334 ,United States,-79.4786,34.1438,10058.4,35.02,839.0160000000001,United States
461f62,FIN8YL  ,Finland,25.4896,62.0162,11277.6,269.43,187.056,Finland
a739ca,N565DB  ,United States,-80.3238,26.3182,426.72,302.99,251.71200000000002,United States
a63c0b,N500XP  ,United States,-98.1248,38.7277,12192.0,277.76,562.6080000000001,United States
406531,SHT8Q   ,United Kingdom,-1.831,53.6283,10972.8,333.24,732.168,United Kingdom
ace96d,AAL2495 ,United States,-78.0862,35.258,10058.4,12.34,788.652,United States
ace96c,AAL2309 ,United States,-91.6244,35.5761,10363.2,234.22,776.124,United States
ace96a,ASA47   ,United States,-147.3646,60.7444,8747.76,116.45,831.5640000000001,United States
44cc45,BEL7JV  ,Belgium,1.5562,45.8888,11879.58,193.83,743.832,Belgium
0d103f,VIV7241 ,Mexico,-98.251,20.1365,8183.88,258.64,817.956,Mexico
44cc44,BEL6MI  ,Belgium,15.5531,47.7295,10363.2,305.26,805.212,Belgium
a4acac,N400AL  ,United States,-91.9424,34.8693,13106.4,305.58,623.916,United States
461f5b,FIN41   ,Finland,22.9807,47.7606,11277.6,130.78,907.3800000000001,Finland
a4acae,AAL891  ,United States,-72.6297,41.989,8778.24,237.4,756.216,United States
34640e,IBE0311 ,Spain,-5.3162,41.2581,8717.28,287.49,813.6,Spain
ad3cde,N952JA  ,United States,-117.8571,33.6905,30.48,239.57,135.324,United States
e481d8,GLO2097 ,Brazil,-46.6795,-23.4431,1684.02,122.68,349.848,Brazil
a09533,AAL886  ,United States,-84.1699,28.8501,10972.8,197.04,916.236,United States
ac8695,TIV906  ,United States,-84.1997,27.0291,13030.2,296.08,686.6279999999999,United States
ad56f4,JSX980  ,United States,-102.6558,32.6969,2750.82,269.32,466.74,United States
a3e31a,N35GR   ,United States,-97.1108,33.437,1836.42,92.51,548.712,United States
a69ca0,N525MM  ,United States,-81.1215,31.8607,12192.0,213.31,704.736,United States
ac10af,DAL1068 ,United States,-87.9623,36.39,8054.34,284.26,796.86,United States
a08209,N13151  ,United States,-71.5376,42.5625,716.28,46.08,208.26000000000002,United States
a3dc47,DAL1408 ,United States,-89.0801,32.3668,10363.2,250.09,728.784,United States
a7bf22,DAL1447 ,United States,-112.2038,36.6032,9745.98,355.79,934.0559999999999,United States
86eb94,ANA116  ,Japan,-162.9629,58.1024,11887.2,88.8,970.668,Japan
a3d002,N345BH  ,United States,-95.6767,29.5925,2202.18,54.76,587.304,United States
a2b060,UAL380  ,United States,-83.4692,29.4699,10774.68,167.23,972.252,United States
a2bc9e,UAL2861 ,United States,-82.3943,31.3642,9448.8,27.62,850.752,United States
c0371f,WJA1530 ,Canada,-105.4879,50.7129,11277.6,117.67,905.436,Canada
a5e6c3,N48FF   ,United States,-104.6734,40.402,1729.74,310.88,164.12400000000002,United States
a6ffc3,DAL450  ,United States,-117.1241,34.0157,6263.64,262.09,538.488,United States
394c0c,AFR7503 ,France,3.1415,49.022,1211.58,267.26,387.504,France
a03eb0,,United States,-86.192,35.3145,1363.98,118.16,207.972,United States
a76f48,UAL1946 ,United States,-103.4443,39.0529,10668.0,75.65,1053.3239999999998,United States
c01d16,CJT5454 ,Canada,-89.7372,48.3546,11277.6,116.66,961.5960000000001,Canada
a76f46,UAL611  ,United States,-119.4482,39.8608,9144.0,248.15,816.0840000000001,United States
461f49,FIN61   ,Finland,23.5973,56.9133,10972.8,189.76,830.592,Finland
a4acc2,N400BH  ,United States,-95.0807,38.7025,2636.52,324.98,529.2,United States
ac23ef,SWA2362 ,United States,-104.9089,39.4357,3840.48,62.3,545.904,United States
0d1068,VIV4395 ,Mexico,-93.6974,18.6925,8496.3,320.78,793.692,Mexico
461f48,FIN62   ,Finland,-167.9339,65.3049,11887.2,1.83,928.332,Finland
ab4c9f,UAL1890 ,United States,-104.2032,40.1463,10988.04,321.98,754.668,United States
89653e,ETD475  ,United Arab Emirates,55.7875,23.597,6751.32,315.32,692.784,United Arab Emirates
ad3cf3,JSX202  ,United States,-101.7375,33.9304,10972.8,282.12,644.0400000000001,United States
a52f89,ASI4589 ,United States,-112.0371,33.4739,1310.64,0.0,277.812,United States
a178ae,SKW3300 ,United States,-109.6901,32.4289,10668.0,101.02,939.636,United States
a2607d,N252SA  ,United States,-88.4596,41.8225,815.34,7.47,227.88,United States
407844,BAW575  ,United Kingdom,8.206,47.1028,10972.8,314.71,768.708,United Kingdom
a08e28,N135E   ,United States,-72.7809,40.9757,152.4,52.25,145.22400000000002,United States
896558,ABY800  ,United Arab Emirates,55.6733,25.4091,3208.02,100.66,580.428,United Arab Emirates
896556,FDB4NY  ,United Arab Emirates,31.7428,40.9368,10972.8,303.06,797.76,United Arab Emirates
449683,JAF59V  ,Belgium,-3.3255,40.6416,10363.2,10.33,785.0160000000001,Belgium
a5dfda,N478LP  ,United States,-113.0101,33.4496,2255.52,120.5,156.924,United States
a5232b,AAL1218 ,United States,-102.2328,36.5775,9753.6,255.93,693.072,United States
896559,ABY511  ,United Arab Emirates,85.9491,23.0719,9753.6,272.34,771.0840000000001,United Arab Emirates
aa818d,RPA3446 ,United States,-86.2877,39.7323,297.18,224.67,229.176,United States
405e23,TOM5PN  ,United Kingdom,-4.0845,49.2457,11582.4,24.73,748.296,United Kingdom
4063de,BAW969H ,United Kingdom,7.8551,53.1431,8846.82,247.39,756.3240000000001,United Kingdom
a22539,UAL1822 ,United States,-81.5672,26.675,11201.4,171.0,971.2800000000001,United States
a0de4a,N155RS  ,United States,-82.9133,34.3402,967.74,240.95,324.144,United States
8964b0,UAE1DM  ,United Arab Emirates,13.3946,47.7866,5775.96,293.88,672.444,United Arab Emirates
461f0d,FIN121  ,Finland,23.7345,57.1897,10363.2,156.76,699.3720000000001,Finland
a8d360,N668QS  ,United States,-80.0396,25.3812,5341.62,149.48,660.024,United States
a32b04,FFT2446 ,United States,-115.5162,35.8407,11269.98,50.45,1006.3800000000001,United States
a1186d,N17SJ   ,United States,-95.6553,29.3211,1219.2,71.86,226.07999999999998,United States
a032bb,TWY33   ,United States,-86.6452,36.1688,373.38,198.29,236.01600000000002,United States
a8d365,QXE2315 ,United States,-121.5828,45.8038,10416.54,169.65,845.316,United States
400f9a,BAW486  ,United Kingdom,2.1548,42.0671,4594.86,171.78,634.356,United Kingdom
ae7797,DAWG11  ,United States,-83.6154,32.6848,297.18,226.57,239.72400000000002,United States
a690fb,GJS4461 ,United States,-83.5613,37.8689,11277.6,336.71,594.828,United States
adf4e9,JBU652  ,United States,-70.8207,42.3896,541.02,258.55,298.54800000000006,United States
8964b6,UAE2    ,United Arab Emirates,30.9637,42.0165,12496.8,109.54,968.868,United Arab Emirates
8964b5,UAE70M  ,United Arab Emirates,9.5444,49.8359,11582.4,293.53,844.3439999999999,United Arab Emirates
a7506a,SWA2901 ,United States,-76.6373,38.576,4206.24,199.79,694.764,United States
a4781b,N3873Q  ,United States,-84.1562,41.9338,1463.04,328.64,138.816,United States
a9903a,SKW6503 ,United States,-100.4054,33.3831,10972.8,284.65,666.1800000000001,United States
8964b7,UAE568  ,United Arab Emirates,55.9555,24.7658,6576.06,135.71,848.6640000000001,United Arab Emirates
ac249e,SWA1587 ,United States,-101.0614,38.666,11277.6,110.86,983.0160000000001,United States
781f4c,CSG2584 ,China,-126.3646,50.8249,10972.8,319.22,728.784,China
